measured_on,ac_current__2685,ac_power_hw__2695,ac_voltage__2684,ambient_temp_f__2688,dc_current__2683,dc_power_hw__2694,dc_voltage__2682,inverter_error_code__2690,inverter_temp__2686,module_temp_f__2689,poa_irradiance__2679,power_factor_1000__2693,relative_humidity__2687,wind_direction__2692,wind_speed_mph__2691,system_id
2019-02-28 00:00:00,3.0,-900.0,284.0,,0.0,0.0,295.0,0.0,50.0,15.266669288,0.0,0.239,54.769,351.24800000000005,0.64552576,34
2019-02-28 00:15:00,3.0,-900.0,283.0,,0.0,100.0,296.0,0.0,50.0,15.372224852000006,,0.23,55.113,351.24800000000005,2.4698960000000003,34
2019-02-28 00:30:00,3.0,-900.0,283.0,,0.0,0.0,295.0,0.0,49.0,15.577780424,0.0,0.23,54.981,351.24800000000005,2.79668224,34
2019-02-28 00:45:00,3.0,-900.0,283.0,,0.0,0.0,296.0,0.0,49.0,15.511113752000004,,0.23,55.188,351.27,2.43368576,34
2019-02-28 01:00:00,3.0,-900.0,283.0,,0.0,0.0,295.0,0.0,49.0,,,0.239,,,,34
2019-02-28 01:00:01,,,,,,,,,,15.555558200000004,0.0,,55.044,351.24800000000005,2.6992275199999995,34
2019-02-28 01:15:00,3.0,-900.0,284.0,,0.0,0.0,296.0,0.0,48.0,15.600002648000004,0.0,0.23,54.95,351.24800000000005,3.453384,34
2019-02-28 01:30:00,3.0,-900.0,284.0,,0.0,0.0,295.0,0.0,48.0,15.661113764000005,0.0,0.239,54.788,351.24800000000005,3.31658976,34
2019-02-28 01:45:00,3.0,-900.0,284.0,,0.0,0.0,296.0,0.0,48.0,,,0.23,,,,34
2019-02-28 01:45:01,,,,,,,,,,15.522224864000004,0.0,,55.175,351.27,2.872232,34
2019-02-28 02:00:00,3.0,-900.0,284.0,,0.0,0.0,295.0,0.0,48.0,15.583335980000005,0.0,0.23,54.844,351.27,2.83333952,34
2019-02-28 02:15:00,3.0,-900.0,283.0,,0.0,0.0,296.0,0.0,48.0,15.538891532000005,0.0,0.239,55.538,351.27,2.9419702400000003,34
2019-02-28 02:30:00,3.0,-900.0,283.0,,0.0,0.0,294.0,0.0,48.0,15.344447072000005,0.0,0.239,56.663,351.27,1.832864,34
2019-02-28 02:45:00,3.0,-900.0,282.0,,0.0,-200.0,295.0,0.0,48.0,,,0.239,,,,34
2019-02-28 02:45:01,,,,,,,,,,15.005558156000005,0.0,,58.363,351.27,1.15381024,34
2019-02-28 03:00:00,3.0,-900.0,283.0,,0.0,0.0,294.0,0.0,48.0,14.727780356,0.0,0.23,60.5,351.293,0.7626502399999999,34
2019-02-28 03:15:00,3.0,-900.0,282.0,,0.0,0.0,295.0,0.0,48.0,14.350002548000004,0.0,0.23,62.75,351.293,0.5056022399999999,34
2019-02-28 03:30:00,3.0,-900.0,282.0,,0.0,0.0,294.0,0.0,48.0,14.000002520000006,0.0,0.23,63.15,351.315,0.4944262399999999,34
2019-02-28 03:45:00,3.0,-900.0,282.0,,0.0,-200.0,294.0,0.0,47.0,13.788891392000004,0.0,0.239,63.856,351.293,0.38847776,34
2019-02-28 04:00:00,3.0,-900.0,282.0,,0.0,0.0,294.0,0.0,47.0,13.994446964000002,0.0,0.239,63.263000000000005,351.315,0.92224352,34
2019-02-28 04:15:00,3.0,-900.0,282.0,,0.0,100.0,294.0,0.0,47.0,14.022224744000004,0.0,0.23,62.188,351.315,0.3714902399999999,34
2019-02-28 04:30:00,3.0,-900.0,282.0,,0.0,0.0,293.0,0.0,47.0,13.294446908,0.0,0.23,63.494,351.315,0.0558799999999999,34
2019-02-28 04:45:00,3.0,-900.0,281.0,,0.0,100.0,294.0,0.0,47.0,13.905558068000005,0.0,0.23,64.638,351.338,0.0473862399999999,34
2019-02-28 05:00:00,3.0,-900.0,281.0,,0.0,0.0,293.0,0.0,47.0,,,0.23,,,,34
2019-02-28 05:00:01,,,,,,,,,,14.038891412000003,0.0,,64.806,351.315,0.05319776,34
2019-02-28 05:15:00,3.0,-900.0,282.0,,0.0,0.0,294.0,0.0,47.0,13.683335828000004,0.0,0.23,65.775,351.315,0.0335279999999999,34
2019-02-28 05:30:00,3.0,-900.0,282.0,,0.0,0.0,293.0,0.0,47.0,14.127780308000002,0.0,0.239,65.775,351.338,0.0670559999999999,34
2019-02-28 05:45:00,3.0,-900.0,281.0,,0.0,0.0,292.0,0.0,47.0,,,0.239,,,,34
2019-02-28 05:45:01,,,,,,,,,,13.083335780000002,0.0,,65.538,351.338,0.1314297599999999,34
2019-02-28 06:00:00,3.0,-900.0,280.0,,0.0,100.0,292.0,0.0,47.0,,,0.23,,,,34
2019-02-28 06:00:01,,,,,,,,,,13.000002440000005,0.098,,65.744,351.338,0.23737824,34
2019-02-28 06:15:00,3.0,-200.0,283.0,,1.0,500.0,297.0,0.0,47.0,12.94444688,2.539,0.0379999999999999,65.181,351.338,0.2628595199999999,34
2019-02-28 06:30:00,3.0,-200.0,283.0,,2.0,900.0,423.0,0.0,51.0,12.327780164,9.766,0.0,65.775,351.338,0.0947724799999999,34
2019-02-28 06:45:00,3.0,-200.0,282.0,,2.0,1000.0,448.0,0.0,51.0,11.483335652000005,18.359,0.0,67.169,351.338,0.10907776,34
2019-02-28 07:00:00,3.0,-200.0,282.0,,2.0,1200.0,460.0,0.0,53.0,11.172224516000004,64.062,0.0,69.71300000000001,351.36,0.0362102399999999,34
2019-02-28 07:15:00,3.0,-200.0,282.0,,2.0,1000.0,466.0,0.0,53.0,12.672224636000005,205.566,0.0,70.988,351.338,0.03084576,34
2019-02-28 07:30:00,2.0,-200.0,282.0,,2.0,1000.0,466.0,0.0,52.0,15.733335992000004,274.414,0.0,69.10600000000001,351.36,0.03084576,34
2019-02-28 07:45:00,3.0,-200.0,282.0,,2.0,1200.0,467.0,0.0,52.0,,,0.0,,,,34
2019-02-28 07:45:01,,,,,,,,,,17.872225052,348.63300000000004,,65.39399999999999,351.338,0.100584,34
2019-02-28 08:00:00,3.0,-200.0,283.0,,2.0,1000.0,465.0,0.0,53.0,19.672225196000003,411.23,0.0,62.387,351.338,0.08091424,34
2019-02-28 08:15:00,3.0,-200.0,283.0,,2.0,1000.0,462.0,0.0,52.0,22.500003200000005,470.605,0.0,60.788,351.315,0.0558799999999999,34
2019-02-28 08:30:00,3.0,-200.0,282.0,,2.0,1000.0,458.0,0.0,53.0,,,0.0,,,,34
2019-02-28 08:30:01,,,,,,,,,,25.22222564000001,544.043,,59.538,351.315,0.06437376,34
2019-02-28 08:45:00,3.0,-200.0,282.0,,2.0,1000.0,456.0,0.0,52.0,,,0.0,,,,34
2019-02-28 08:45:01,,,,,,,,,,28.333337000000004,604.492,,58.15,351.293,0.16495776,34
2019-02-28 09:00:00,3.0,-200.0,284.0,,2.0,1000.0,454.0,0.0,52.0,29.827781564,663.672,0.0,56.256,351.27,0.2628595199999999,34
2019-02-28 09:15:00,3.0,-200.0,282.0,,2.0,1000.0,449.0,0.0,52.0,33.772226324,717.285,0.0,53.5,351.27,0.0979017599999999,34
2019-02-28 09:30:00,3.0,-200.0,283.0,,2.0,1200.0,446.0,0.0,52.0,36.938893244,767.773,0.0,50.519,351.225,0.100584,34
2019-02-28 09:45:00,3.0,-200.0,283.0,,2.0,1000.0,443.0,0.0,52.0,36.233337632,812.695,0.0,48.225,351.225,0.1341119999999999,34
2019-02-28 10:00:00,3.0,-200.0,283.0,,2.0,1000.0,441.0,0.0,52.0,36.838893236,854.59,0.0,47.431,351.225,0.178816,34
2019-02-28 10:15:00,3.0,-200.0,283.0,,2.0,1200.0,438.0,0.0,52.0,37.772226644,890.4299999999998,0.0,45.094,351.18,0.19848576,34
2019-02-28 10:30:00,3.0,-200.0,283.0,,2.0,1000.0,433.0,0.0,53.0,,,0.0,,,,34
2019-02-28 10:30:01,,,,,,,,,,39.172226756,921.875,,43.356,351.18,0.0473862399999999,34
2019-02-28 10:45:00,3.0,-200.0,283.0,,2.0,1000.0,429.0,0.0,53.0,39.850004588,945.3130000000002,0.0,41.519,351.157,0.0335279999999999,34
2019-02-28 11:00:00,3.0,-200.0,284.0,,2.0,1200.0,427.0,0.0,52.0,43.25000486,970.801,0.0,39.994,351.135,0.0362102399999999,34
2019-02-28 11:15:00,3.0,-200.0,284.0,,2.0,900.0,426.0,0.0,52.0,42.755560376000005,985.742,0.0,38.444,351.11300000000006,0.0500684799999999,34
2019-02-28 11:30:00,3.0,-200.0,284.0,,2.0,900.0,426.0,0.0,52.0,,,0.0,,,,34
2019-02-28 11:30:01,,,,,,,,,,45.172227236000005,959.766,,36.813,351.11300000000006,0.03084576,34
2019-02-28 11:45:00,3.0,-200.0,284.0,,2.0,1000.0,428.0,0.0,52.0,,,0.0,,,,34
2019-02-28 11:45:01,,,,,,,,,,42.81111593600001,962.402,,35.338,351.09,0.06169152,34
2019-02-28 12:00:00,3.0,-200.0,284.0,,2.0,1000.0,425.0,0.0,52.0,37.827782204,966.992,0.0,33.569,351.045,0.0697382399999999,34
2019-02-28 12:15:00,3.0,-200.0,283.0,,2.0,900.0,423.0,0.0,52.0,41.83889363600001,975.0,0.0,32.394,351.045,0.03084576,34
2019-02-28 12:30:00,3.0,-200.0,283.0,,2.0,900.0,423.0,0.0,52.0,,,0.0,,,,34
2019-02-28 12:30:01,,,,,,,,,,39.788893472000005,983.594,,30.625,351.023,0.0362102399999999,34
2019-02-28 12:45:00,3.0,-200.0,284.0,,2.0,900.0,423.0,0.0,52.0,,,0.0,,,,34
2019-02-28 12:45:01,,,,-31.3150011052,,,,,,40.116671276000005,977.148,,29.306,351.0,0.0500684799999999,34
2019-02-28 13:00:00,3.0,-200.0,284.0,22.9438921244,2.0,800.0,425.0,0.0,52.0,44.08889381600001,946.5820000000001,0.0,27.956,351.0,0.0867257599999999,34
2019-02-28 13:15:00,3.0,-200.0,284.0,,2.0,900.0,423.0,0.0,53.0,,,0.0,,,,34
2019-02-28 13:15:01,,,,23.2866699296,,,,,,39.99444904400001,945.215,,26.763,350.978,0.03933952,34
2019-02-28 13:30:00,3.0,-200.0,284.0,,2.0,900.0,423.0,0.0,52.0,,,0.0,,,,34
2019-02-28 13:30:01,,,,22.9716699044,,,,,,45.283338356,913.574,,24.756,350.978,0.0335279999999999,34
2019-02-28 13:45:00,3.0,-200.0,284.0,24.170003333600004,1.0,900.0,426.0,0.0,52.0,42.54444924800001,882.031,0.0,24.406,350.955,0.03933952,34
2019-02-28 14:00:00,3.0,-200.0,284.0,24.2038922252,2.0,900.0,427.0,0.0,52.0,44.44444940000001,845.508,0.0,24.944000000000003,350.955,0.10907776,34
2019-02-28 14:15:00,3.0,-200.0,284.0,24.260003340800008,2.0,900.0,428.0,0.0,52.0,39.38889344,804.0039999999998,0.0,24.381,350.93300000000005,0.0782319999999999,34
2019-02-28 14:30:00,3.0,-200.0,284.0,24.4905589148,2.0,900.0,435.0,0.0,52.0,36.550004324000014,756.9339999999999,0.0,23.544,350.93300000000005,0.2932582399999999,34
2019-02-28 14:45:00,3.0,-200.0,284.0,24.698892264800005,2.0,1000.0,443.0,0.0,52.0,33.011115152,706.3480000000001,0.0,23.588,350.91,0.55611776,34
2019-02-28 15:00:00,3.0,-200.0,284.0,24.41167001960001,2.0,900.0,442.0,0.0,52.0,30.750003860000003,655.664,0.0,23.819000000000003,350.93300000000005,0.3075635199999999,34
2019-02-28 15:15:00,3.0,-200.0,284.0,,2.0,900.0,445.0,0.0,52.0,,,0.0,,,,34
2019-02-28 15:15:01,,,,24.552781142,,,,,,31.755559496,600.195,,23.138,350.91,0.57846976,34
2019-02-28 15:30:00,3.0,-200.0,283.0,24.2261144492,2.0,900.0,447.0,0.0,52.0,30.86111498,542.285,0.0,23.244,350.91,0.39697152,34
2019-02-28 15:45:00,3.0,-200.0,284.0,,2.0,1200.0,447.0,0.0,53.0,,,0.0,,,,34
2019-02-28 15:45:01,,,,24.2094477812,,,,,,26.90555910800001,481.73800000000006,,23.369,350.91,0.45240448,34
2019-02-28 16:00:00,3.0,-200.0,284.0,23.961669983600007,2.0,1000.0,445.0,0.0,52.0,28.27778144000001,418.652,0.0,23.431,350.93300000000005,0.33259776,34
2019-02-28 16:15:00,3.0,-200.0,283.0,,2.0,1000.0,449.0,0.0,53.0,27.205559132,351.27,0.0,23.244,350.93300000000005,1.88025024,34
2019-02-28 16:30:00,3.0,-200.0,283.0,,2.0,1000.0,447.0,0.0,53.0,24.91667006,284.473,0.0,24.2,350.955,2.52309376,34
2019-02-28 16:45:00,3.0,-200.0,283.0,,2.0,900.0,441.0,0.0,52.0,,,0.0,,,,34
2019-02-28 16:45:01,,,,,,,,,,23.538892172000008,217.773,,24.356,350.978,3.02020224,34
2019-02-28 17:00:00,3.0,-200.0,283.0,,2.0,1000.0,431.0,0.0,53.0,22.366669856000005,154.297,0.0,26.25,351.0,1.966976,34
2019-02-28 17:15:00,3.0,-200.0,283.0,,2.0,900.0,410.0,0.0,52.0,,,0.0,,,,34
2019-02-28 17:15:01,,,,,,,,,,21.077780864,34.863,,27.212,351.023,2.07024224,34
2019-02-28 17:30:00,3.0,-200.0,283.0,,1.0,500.0,345.0,0.0,52.0,,,0.0,,,,34
2019-02-28 17:30:01,,,,,,,,,,19.850002988000004,11.425999999999998,,28.163,351.045,1.83018176,34
2019-02-28 17:45:00,3.0,-700.0,282.0,,0.0,100.0,293.0,0.0,52.0,,,0.199,,,,34
2019-02-28 17:45:01,,,,,,,,,,19.288891832,3.418,,29.356,351.06800000000004,1.2937337599999998,34
2019-02-28 18:00:00,3.0,-900.0,282.0,,0.0,0.0,293.0,0.0,52.0,18.694447340000007,0.4879999999999999,0.239,29.981,351.09,0.74610976,34
2019-02-28 18:15:00,3.0,-900.0,282.0,,0.0,0.0,294.0,0.0,52.0,18.305558420000008,0.195,0.239,30.756,351.09,0.4975555199999999,34
2019-02-28 18:30:00,3.0,-900.0,283.0,,0.0,0.0,295.0,0.0,52.0,17.988891728000002,0.195,0.239,32.013000000000005,351.11300000000006,0.58964576,34
2019-02-28 18:45:00,3.0,-900.0,282.0,,0.0,0.0,294.0,0.0,52.0,,,0.239,,,,34
2019-02-28 18:45:01,,,,,,,,,,17.883336164000003,0.098,,31.581,351.135,0.64552576,34
2019-02-28 19:00:00,3.0,-900.0,283.0,,0.0,0.0,295.0,0.0,52.0,17.466669464000002,0.098,0.239,31.75,351.135,0.1734515199999999,34
2019-02-28 19:15:00,3.0,-900.0,282.0,,0.0,0.0,295.0,0.0,52.0,16.733336072000004,0.195,0.239,33.1,351.157,0.0558799999999999,34
2019-02-28 19:30:00,3.0,-900.0,283.0,,0.0,0.0,295.0,0.0,52.0,16.738891628000008,0.098,0.23,32.269,351.157,0.20653248,34
2019-02-28 19:45:00,3.0,-900.0,283.0,,0.0,0.0,295.0,0.0,52.0,,,0.239,,,,34
2019-02-28 19:45:01,,,,,,,,,,16.311113816000006,0.098,,32.006,351.157,0.0697382399999999,34
2019-02-28 20:00:00,3.0,-900.0,283.0,,0.0,0.0,295.0,0.0,52.0,,,0.239,,,,34
2019-02-28 20:00:01,,,,,,,,,,16.355558264,0.098,,31.006,351.157,0.19267424,34
2019-02-28 20:15:00,3.0,-900.0,282.0,,0.0,0.0,294.0,0.0,52.0,17.055558320000006,0.0,0.239,32.156,351.157,0.61468,34
2019-02-28 20:30:00,3.0,-900.0,282.0,,0.0,0.0,295.0,0.0,52.0,16.933336088,0.0,0.239,31.025,351.157,0.7653324799999999,34
2019-02-28 20:45:00,3.0,-900.0,281.0,,0.0,0.0,293.0,0.0,52.0,17.061113876000004,0.098,0.0,30.569000000000003,351.18,0.469392,34
2019-02-28 21:00:00,3.0,-900.0,281.0,,0.0,-200.0,293.0,0.0,52.0,16.844447192,0.098,0.239,31.238000000000003,351.18,0.5418124799999999,34
2019-02-28 21:15:00,3.0,-900.0,282.0,,0.0,0.0,294.0,0.0,51.0,17.0833361,0.098,0.23,32.606,351.18,0.19848576,34
2019-02-28 21:30:00,3.0,-900.0,282.0,,0.0,0.0,294.0,0.0,51.0,16.855558304000002,0.098,0.239,32.588,351.18,0.983488,34
2019-02-28 21:45:00,3.0,-900.0,283.0,,0.0,0.0,295.0,0.0,51.0,,,0.239,,,,34
2019-02-28 21:45:01,,,,,,,,,,16.69444718,0.098,,33.169000000000004,351.18,0.52258976,34
2019-02-28 22:00:00,3.0,-900.0,283.0,,0.0,0.0,295.0,0.0,51.0,16.322224928000008,0.098,0.239,33.806,351.18,0.5337657599999999,34
2019-02-28 22:15:00,3.0,-700.0,284.0,,0.0,-200.0,296.0,0.0,51.0,16.088891576000005,0.0,0.192,34.1,351.20300000000003,0.3799839999999999,34
2019-02-28 22:30:00,3.0,-900.0,284.0,,0.0,0.0,296.0,0.0,51.0,15.6944471,0.0,0.239,34.656,351.20300000000003,0.178816,34
2019-02-28 22:45:00,3.0,-900.0,283.0,,0.0,0.0,295.0,0.0,51.0,15.305558180000002,0.098,0.23,34.944,351.20300000000003,0.14797024,34
2019-02-28 23:00:00,3.0,-900.0,284.0,,0.0,0.0,295.0,0.0,51.0,,,0.23,,,,34
2019-02-28 23:00:01,,,,,,,,,,14.900002592000003,0.0,,35.081,351.225,0.1367942399999999,34
2019-02-28 23:15:00,3.0,-900.0,284.0,,0.0,-200.0,295.0,0.0,51.0,14.561113676000002,,0.239,35.106,351.225,0.12561824,34
2019-02-28 23:30:00,3.0,-900.0,285.0,,0.0,0.0,296.0,0.0,50.0,14.772224804000007,0.0,0.23,35.413000000000004,351.225,0.28521152,34
2019-02-28 23:45:00,3.0,-900.0,284.0,,0.0,0.0,296.0,0.0,50.0,14.950002596,0.0,0.23,35.906,351.225,0.24318976,34
